,Line,Group,Left,Right,ref_transcript,hyp_transcript,asr_hyp,interview_name,diff_name,diff_typ
20506,969,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20507,1008,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20508,1068,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20509,1101,okay <-> ***,okay , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20510,1172,okay <-> ***,okay , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20511,1213,hm <-> ***,hm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20512,1908,*** <-> ok,*** , ok,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20513,1962,uh <-> ***,uh , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20514,2014,uh-huh <-> ***,uh-huh , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20515,2250,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20516,2302,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20517,2312,hm <-> ***,hm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20518,2694,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20519,2739,hm <-> ***,hm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20520,3026,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20521,3201,*** <-> oh,*** , oh,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20522,3564,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20523,3706,uh <-> ***,uh , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20524,3759,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20525,4287,hm <-> ***,hm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20526,4350,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20527,4354,hm <-> ***,hm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20528,4487,oh <-> ***,oh , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20529,4502,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20530,4517,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,filler_del,verbatim
20531,626,ever- <-> ***,ever- , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,del_restart,verbatim
20532,819,um what- <-> ***,um what- , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,del_restart,verbatim
20533,861,yeah h- ho- <-> ***,yeah h- ho- , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,del_restart,verbatim
20534,1276,vo- <-> ***,vo- , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,del_restart,verbatim
20535,1471,oh my goodness i never- <-> ***,oh my goodness i never- , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,del_restart,verbatim
20536,2404,like when i hear his music- <-> ***,like when i hear his music- , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,del_restart,verbatim
20537,2429,i don't- <-> ***,i don't- , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,del_restart,verbatim
20538,3186,like- <-> ***,like- , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_01_1,del_restart,verbatim
20539,344,where'd <-> where did,where'd , where did,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,is_contraction,reductions
20540,394,where'd <-> where did,where'd , where did,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,is_contraction,reductions
20541,106,um <-> ***,um , ***,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,filler_del,verbatim
20542,175,uh <-> ***,uh , ***,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,filler_del,verbatim
20543,185,uh <-> ***,uh , ***,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,filler_del,verbatim
20544,256,hm <-> ***,hm , ***,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,filler_del,verbatim
20545,291,um <-> ***,um , ***,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,filler_del,verbatim
20546,308,uh <-> ***,uh , ***,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,filler_del,verbatim
20547,388,um <-> ***,um , ***,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,filler_del,verbatim
20548,493,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,filler_del,verbatim
20549,565,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,filler_del,verbatim
20550,618,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,filler_del,verbatim
20551,695,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,filler_del,verbatim
20552,758,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,filler_del,verbatim
20553,37,s- <-> ***,s- , ***,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,del_restart,verbatim
20554,672,five hour- <-> ***,five hour- , ***,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,del_restart,verbatim
20555,797,uh i need to know- that's- <-> ***,uh i need to know- that's- , ***,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,del_restart,verbatim
20556,806,git- <-> ***,git- , ***,aa-rev,openai-async,True,DCB_se3_ag4_m_02_5,del_restart,verbatim
20557,33,*** <-> are,*** , are,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,cop_aux_del_19a,morpho_syntax
20558,1764,is <-> ***,is , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,cop_aux_del_19a,morpho_syntax
20559,546,do <-> ***,do , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,invariant_be_19b,morpho_syntax
20560,3747,i'll <-> i,i'll , i,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,future_ll_del_19c,morpho_syntax
20561,2411,sounds <-> sound,sounds , sound,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,final_s_del_20a_21b,morpho_syntax
20562,2807,playlist <-> playlists,playlist , playlists,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,final_s_del_20a_21b,morpho_syntax
20563,2853,come <-> comes,come , comes,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,final_s_del_20a_21b,morpho_syntax
20564,4627,introduction <-> introductions,introduction , introductions,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,final_s_del_20a_21b,morpho_syntax
20565,1464,was <-> were,was , were,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,switch_sin_plu_20b,morpho_syntax
20566,1469,was <-> were,was , were,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,switch_sin_plu_20b,morpho_syntax
20567,3274,was <-> were,was , were,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,switch_sin_plu_20b,morpho_syntax
20568,322,*** <-> it,*** , it,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,add_pronoun_21d,morpho_syntax
20569,3568,they <-> ***,they , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,add_pronoun_21d,morpho_syntax
20570,4279,*** <-> it,*** , it,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,add_pronoun_21d,morpho_syntax
20571,4313,it <-> ***,it , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,add_pronoun_21d,morpho_syntax
20572,2089,if <-> ***,if , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,if_whether_del_23b,morpho_syntax
20573,2463,if <-> ***,if , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,if_whether_del_23b,morpho_syntax
20574,4318,coulda <-> could have,coulda , could have,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_red_form,morpho_syntax
20575,156,a <-> an,a , an,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20576,229,a <-> ***,a , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20577,240,a <-> an,a , an,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20578,287,a <-> an,a , an,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20579,290,i <-> i've,i , i've,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20580,325,*** <-> a,*** , a,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20581,1077,i'd <-> i,i'd , i,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20582,1290,i <-> ***,i , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20583,1660,i <-> ***,i , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20584,1811,the <-> a,the , a,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20585,1906,i <-> ***,i , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20586,1993,the <-> a,the , a,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20587,2054,i <-> i've,i , i've,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20588,2445,a <-> ***,a , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20589,2535,*** <-> i,*** , i,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20590,3491,a <-> the,a , the,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20591,4080,that <-> i,that , i,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20592,4112,i <-> ***,i , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20593,4201,but <-> bruh,but , bruh,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20594,4662,uh <-> a,uh , a,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_lexical,morpho_syntax
20595,3259,paid's <-> pay is,paid's , pay is,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,is_contraction,reductions
20596,4211,uh <-> um,uh , um,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_sub,verbatim
20597,11,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20598,20,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20599,45,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20600,59,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20601,72,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20602,86,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20603,92,uh <-> ***,uh , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20604,94,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20605,137,uh <-> ***,uh , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20606,154,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20607,158,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20608,162,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20609,170,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20610,199,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20611,244,oh <-> ***,oh , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20612,250,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20613,294,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20614,340,uh <-> ***,uh , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20615,371,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20616,410,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20617,438,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20618,455,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20619,539,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20620,556,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20621,574,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20622,586,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20623,615,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20624,619,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20625,658,nah <-> ***,nah , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20626,661,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20627,706,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20628,725,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20629,727,uh <-> ***,uh , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20630,742,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20631,759,okay <-> ***,okay , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20632,765,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20633,792,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20634,804,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20635,817,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20636,831,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20637,874,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20638,912,okay <-> ***,okay , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20639,925,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20640,1047,okay <-> ***,okay , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20641,1100,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20642,1103,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20643,1141,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20644,1242,okay <-> ***,okay , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20645,1278,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20646,1345,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20647,1458,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20648,1485,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20649,1492,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20650,1494,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20651,1554,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20652,1558,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20653,1568,uh <-> ***,uh , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20654,1585,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20655,1639,oh <-> ***,oh , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20656,1643,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20657,1676,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20658,1713,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20659,1757,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20660,1780,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20661,1862,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20662,1909,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20663,1928,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20664,2039,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20665,2252,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20666,2263,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20667,2452,okay <-> ***,okay , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20668,2563,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20669,2575,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20670,2589,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20671,2633,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20672,2641,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20673,2674,uh <-> ***,uh , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20674,2680,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20675,2683,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20676,2700,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20677,2783,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20678,2844,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20679,2879,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20680,2925,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20681,2936,okay <-> ***,okay , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20682,3024,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20683,3042,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20684,3055,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20685,3079,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20686,3082,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20687,3228,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20688,3255,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20689,3373,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20690,3406,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20691,3420,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20692,3428,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20693,3460,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20694,3504,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20695,3513,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20696,3518,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20697,3583,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20698,3620,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20699,3637,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20700,3773,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20701,3795,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20702,3821,oh <-> ***,oh , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20703,3892,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20704,3915,okay <-> ***,okay , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20705,3933,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20706,3945,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20707,3956,uh <-> ***,uh , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20708,4052,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20709,4065,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20710,4115,okay <-> ***,okay , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20711,4264,okay <-> ***,okay , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20712,4335,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20713,4556,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20714,4601,mm-hmm <-> ***,mm-hmm , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20715,4648,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20716,4699,oh <-> ***,oh , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20717,4736,um <-> ***,um , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20718,4775,nah <-> ***,nah , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,filler_del,verbatim
20719,841,u- <-> ***,u- , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,del_restart,verbatim
20720,885,e- <-> ***,e- , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,del_restart,verbatim
20721,896,yeah there's a science to everything what a- <-> ***,yeah there's a science to everything what a- , ***,aa-rev,openai-async,True,ATL_se0_ag1_f_03_1,del_restart,verbatim
